2001;2950;2857;Alain Dutech
2001;2949;2858;Francesc Esteva
2001;2948;2859;Petr Hájek
2001;2947;2860;Lluis Godo
2001;2946;2861;Cristina Conati
2001;2945;2862;Jia-Huai You
2001;2944;2863;Fangzhen Lin
2001;2974;2864;Fabio Ciravegna
2001;2975;2865;Chew Lim Tan
2001;2972;2866;Attilio Giordana
2001;2973;2867;Lorenza Saitta
2001;2970;2868;Jochen Renz
2001;2971;2869;Alessandro Serra
2001;2968;2870;Giuseppe De Giacomo
2001;2969;2871;Maurizio Lenzerini
2001;2966;2872;Kagan Tumer
2001;2967;2873;Diego Calvanese
2001;2964;2874;David Wolpert
2001;2965;2875;Joseph Sill
2001;2962;2876;Isabella Poggi
2001;2963;2877;Fiorella de Rosis
2001;2960;2878;Berardina De Carolis
2001;2961;2879;Catherine Pelachaud
2001;3049;2880;Luis A. García
2001;3048;2881;Takuichi Nishimura
2001;3051;2882;Gerd Stumme
2001;3050;2883;Francisco Toledo
2001;3053;2884;Bob Price
2001;3052;2885;Raymond Reiter
2001;3055;2886;Christine Alvarado
2001;3054;2887;Gregory Z. Grudic
2001;3041;2888;Wolfgang Wahlster
2001;3040;2889;Thomas Polacsek
2001;3043;2890;Rachid Alami
2001;3042;2891;Emmanuel Guere
2001;3045;2892;Finnegan Southey
2001;3044;2893;Dale Schuurmans
2001;3047;2894;Hiroshi Ishiguro
2001;3046;2895;Robert C. Holte
2001;3064;2896;Kalyan Moy Gupta
2001;3065;2897;Michel Page
2001;3066;2898;Céline Hernandez
2001;3067;2899;Johannes Geiselmann
2001;3068;2900;Dan Roth
2001;3069;2901;Wen-tau Yih
2001;3070;2902;G. Neelakantan Kartha
2001;3071;2903;Tristan Cazenave
2001;3056;2904;Randall Davis
2001;3057;2905;Jim Blythe
2001;3058;2906;Wheeler Ruml
2001;3059;2907;Lucas Bordeaux
2001;3060;2908;Eric Monfroy
2001;3061;2909;Frédéric Benhamou
2001;3062;2910;Arunava Banerjee
2001;3063;2911;Aynur A. Dayanik
2001;3019;2912;Hiroaki Kitano
2001;3018;2913;Hiroshi G. Okuno
2001;3017;2914;Hiroshi Mizoguchi
2001;3016;2915;Ken-ichi Hidai
2001;3023;2916;Andrew Gilpin
2001;3022;2917;Tuomas Sandholm
2001;3021;2918;Sarit Kraus
2001;3020;2919;Rina Azoulay-Schwartz
2001;3011;2920;Hans Tompits
2001;3010;2921;Giuliana Sabbatini
2001;3009;2922;Michael Fink
2001;3008;2923;Vineet Gupta
2001;3015;2924;Kazuhiro Nakadai
2001;3014;2925;Steven Mitchell
2001;3013;2926;Yue Cao
2001;3012;2927;Wilhelm Rödder
2001;3034;2928;Thomas Linke
2001;3035;2929;Torsten Schaub
2001;3032;2930;Dianxiang Xu
2001;3033;2931;Richard A. Volz
2001;3038;2932;V. S. Subrahmanian
2001;3039;2933;Andreas Herzig
2001;3036;2934;Kewen Wang
2001;3037;2935;Fatma Ozcan
2001;3026;2936;Eric C. C. Tsang
2001;3027;2937;Xizhao Wang
2001;3024;2938;David Levine
2001;3025;2939;Shenshan Qiu
2001;3030;2940;Thomas R. Ioerger
2001;3031;2941;Michael S. Miller
2001;3028;2942;John Yen
2001;3029;2943;Jianwen Yin
2001;2852;2944;Vladik Kreinovich
2001;2853;2945;Raul Trejo
2001;2854;2946;Armin Fiedler
2001;2855;2947;David C. Parkes
2001;2848;2948;Antonis C. Kakas
2001;2849;2949;Bert Van Nuffelen
2001;2850;2950;Marc Denecker
2001;2851;2951;Chitta Baral
2001;2860;2952;Jacek Jarmulak
2001;2861;2953;Susan Craw
2001;2862;2954;Ray Rowe
2001;2863;2955;Jeremy Kubica
2001;2856;2956;Jayant Kalagnanam
2001;2857;2957;Marta Eso
2001;2858;2958;Fredrik Linåker
2001;2859;2959;Henrik Jacobsson
2001;2869;2960;Nicola Fanizzi
2001;2868;2961;Floriana Esposito
2001;2871;2962;Giovanni Semeraro
2001;2870;2963;Stefano Ferilli
2001;2865;2964;Tad Hogg
2001;2864;2965;Arancha Casal
2001;2867;2966;Peter Jonsson
2001;2866;2967;Carsten Lutz
2001;2877;2968;Eduardo F. Morales
2001;2876;2969;Leonardo Romero
2001;2879;2970;Andrew Lim
2001;2878;2971;Luis Enrique Sucar
2001;2873;2972;Paolo Traverso
2001;2872;2973;Marco Pistore
2001;2875;2974;Costas Tsatsoulis
2001;2874;2975;Leen-Kiat Soh
2001;2822;2976;Yuanlin Zhang
2001;2823;2977;Fei Xia
2001;2820;2978;Nicola Muscettola
2001;2821;2979;Thierry Vidal
2001;2818;2980;Philip R. Cohen
2001;2819;2981;Paul H. Morris
2001;2816;2982;Rene Quiniou
2001;2817;2983;Michael T. Rosenstein
2001;2830;2984;Joseph Bockhorst
2001;2831;2985;Mark Craven
2001;2828;2986;Mary-Anne Williams
2001;2829;2987;Simon Tong
2001;2826;2988;Aravind K. Joshi
2001;2827;2989;Daniel Le Berre
2001;2824;2990;Chung-hye Han
2001;2825;2991;Martha Stone Palmer
2001;2839;2992;Catholijn M. Jonker
2001;2838;2993;Subbarao Kambhampati
2001;2837;2994;XuanLong Nguyen
2001;2836;2995;Fabio Massacci
2001;2835;2996;Mikhail Soutchanski
2001;2834;2997;Jacob Goldberger
2001;2833;2998;Shigeo Matsubara
2001;2832;2999;Christopher G. Healey
2001;2847;3000;Maytal Saar-Tsechansky
2001;2846;3001;Hideo Shimazu
2001;2845;3002;Naren Ramakrishnan
2001;2844;3003;Christopher Bailey-Kellogg
2001;2843;3004;Alan C. Schultz
2001;2842;3005;Lisa Meeden
2001;2841;3006;Mitchell A. Potter
2001;2840;3007;Jan Treur
2001;2912;3008;Robert C. Burke
2001;2913;3009;Marc Downie
2001;2914;3010;Siegfried Nijssen
2001;2915;3011;Joost N. Kok
2001;2916;3012;Toby Walsh
2001;2917;3013;Jim Davies
2001;2918;3014;Ashok K. Goel
2001;2919;3015;Jussi Rintanen
2001;2920;3016;Louise Travé-Massuyès
2001;2921;3017;Teresa Escobet
2001;2922;3018;Robert Milne
2001;2923;3019;Marco Cadoli
2001;2924;3020;Thomas Eiter
2001;2925;3021;David McSherry
2001;2926;3022;Lina Khatib
2001;2927;3023;Robert A. Morris
2001;2929;3024;Jean-François Baget
2001;2928;3025;Francesca Rossi
2001;2931;3026;Simon Parsons
2001;2930;3027;Marie-Laure Mugnier
2001;2933;3028;Yoong Keok Lee
2001;2932;3029;Philippe Mulhem
2001;2935;3030;Solomon Eyal Shimony
2001;2934;3031;Carmel Domshlak
2001;2937;3032;Gerald Pfeifer
2001;2936;3033;Wolfgang Faber
2001;2939;3034;Kenneth McGarry
2001;2938;3035;Ralf Molitor
2001;2941;3036;John MacIntyre
2001;2940;3037;Stefan Wermter
2001;2943;3038;Minglun Qian
2001;2942;3039;Benjamin W. Wah
2001;2882;3040;Jihie Kim
2001;2883;3041;Yolanda Gil
2001;2880;3042;Wang Ying
2001;2881;3043;Jane You
2001;2886;3044;Ian Horrocks
2001;2887;3045;Ulrike Sattler
2001;2884;3046;Lifeng He
2001;2885;3047;Yan Zhang
2001;2890;3048;Patrick Doherty
2001;2891;3049;Witold Lukaszewicz
2001;2888;3050;Moshe Tennenholtz
2001;2889;3051;Lars Karlsson
2001;2894;3052;Loris Penserini
2001;2895;3053;Pierre Marquis
2001;2892;3054;Andrzej Szalas
2001;2893;3055;Luca Spalazzi
2001;2899;3056;Corin R. Anderson
2001;2898;3057;Antony Galton
2001;2897;3058;Richard C. Meathrel
2001;2896;3059;Nadège Porquet
2001;2903;3060;Thierry Poibeau
2001;2902;3061;Ralf Möller
2001;2901;3062;Volker Haarslev
2001;2900;3063;Peter Gärdenfors
2001;2907;3064;Teruhiro Yamada
2001;2906;3065;Toru Ishida
2001;2905;3066;Takashi Kokubo
2001;2904;3067;Satoshi Oyama
2001;2911;3068;Damian A. Isla
2001;2910;3069;Robert St. Amant
2001;2909;3070;Josefina Sierra-Santibáñez
2001;2908;3071;Yasuhiko Kitamura
2001;3072;3072;David A. Randell
2001;3073;3073;Mark Witkowski
2001;3074;3074;Murray Shanahan
2002;1;3075;Yanlei Diao
2002;2;3076;Peter M. Fischer 0001
2002;3;358;Michael J. Franklin
2002;4;3077;Raymond To
2002;5;3078;Nora Denzel
2002;6;154;Hector Garcia-Molina
2002;7;143;Wei Wang 0010
2002;8;142;Jiong Yang
2002;9;3079;Liadan O'Callaghan
2002;10;1141;Adam Meyerson
2002;11;49;Rajeev Motwani
2002;12;1370;Nina Mishra
2002;13;1142;Sudipto Guha
2002;14;786;Haixun Wang
2002;15;809;Philip S. Yu
2002;17;3080;Ken Barker
2002;16;3081;Ramon Lawrence
2002;19;3082;Torsten Suel
2002;18;3083;Vladislav Shkapenyuk
2002;21;3084;Stefan Siersdorfer
2002;20;3085;Sergej Sizov
2002;23;525;Gerhard Weikum
2002;22;3086;Martin Theobald
2002;25;3087;Lucian Popa
2002;24;3088;Mauricio A. Hernández
2002;27;1933;Renée J. Miller
2002;26;3089;Yannis Velegrakis
2002;29;3090;Ching-Tien Ho
2002;28;3091;Felix Naumann
2002;31;168;H. V. Jagadish
2002;30;3092;Shurug Al-Khalifa
2002;34;141;Nick Koudas
2002;35;172;Divesh Srivastava
2002;32;3093;Jignesh M. Patel
2002;33;3094;Yuqing Wu
2002;38;593;Anne H. H. Ngu
2002;39;3095;Dimitrios Georgakopoulos
2002;36;3096;Pankaj M. Tolani
2002;37;3097;Jayant R. Haritsa
2002;42;3098;Joseph Desmarais
2002;43;3099;Peter Bates
2002;40;3100;Donald Baker
2002;41;3101;Andrzej Cichocki
2002;46;3102;Mehmet Sayal
2002;47;128;Fabio Casati
2002;44;3103;Masato Oguchi
2002;45;1589;Masaru Kitsuregawa
2002;51;9;Johannes Gehrke
2002;50;3104;Anton Faradjian
2002;49;131;Ming-Chien Shan
2002;48;124;Umeshwar Dayal
2002;55;139;George Kollios
2002;54;138;Dimitrios Gunopulos
2002;53;3105;Michail Vlachos
2002;52;3106;Philippe Bonnet
2002;59;3107;Jun Zhang 0005
2002;58;3108;Panos Kalnis
2002;57;559;Yufei Tao
2002;56;552;Dimitris Papadias
2002;63;3109;Sihem Amer-Yahia
2002;62;1961;Mary F. Fernández
2002;61;77;David Maier
2002;60;3110;Peter A. Tucker
2002;68;3111;Wai Lup Low
2002;69;3112;Indriyati Atmosukarto
2002;70;3113;Stéphane Bressan
2002;71;3114;Gang Luo
2002;64;3115;Etzard Stolte
2002;65;84;Gustavo Alonso
2002;66;3116;Wee Hyong Tok
2002;67;3117;Twee-Hee Ong
2002;76;202;Per-Åke Larson
2002;77;3118;Joseph Dunn
2002;78;3119;Sean Davey
2002;79;3120;Anne Descour
2002;72;425;Jeffrey F. Naughton
2002;73;3121;Curt J. Ellmann
2002;74;2091;Amol Deshpande
2002;75;478;Joseph M. Hellerstein
2002;85;166;Roger S. Barga
2002;84;402;Carlo Zaniolo
2002;87;3122;Bin Lan
2002;86;165;David B. Lomet
2002;81;3123;Kevin O'Gorman
2002;80;116;Richard T. Snodgrass
2002;83;36;Amr El Abbadi
2002;82;39;Divyakant Agrawal
2002;93;46;Michael H. Böhlen
2002;92;187;Michael O. Akinde
2002;95;93;Laks V. S. Lakshmanan
2002;94;184;Theodore Johnson
2002;89;1;Kian-Lee Tan
2002;88;3;Beng Chin Ooi
2002;91;3124;Tok Wang Ling
2002;90;3125;Mong-Li Lee
2002;102;3126;Marlon Dumas
2002;103;454;Sergio Flesca
2002;100;595;Boualem Benatallah
2002;101;3127;Quan Z. Sheng
2002;98;3128;Leonidas Palios
2002;99;3129;Evaggelia Pitoura
2002;96;810;Charu C. Aggarwal
2002;97;3130;Ioannis Fudos
2002;110;173;Raymond T. Ng
2002;111;794;Heikki Mannila
2002;108;3131;Peter Scheuermann
2002;109;3132;Carson Kai-Sang Leung
2002;106;3133;Bin Chen
2002;107;3134;Peter J. Haas
2002;104;1937;Filippo Furfaro
2002;105;3135;Sergio Greco
2002;119;1936;Domenico Saccà
2002;118;3136;Luigi Pontieri
2002;117;3137;Domenico Rosaci
2002;116;1965;Francesco Buccafurri
2002;115;2246;Jeffrey Xu Yu
2002;114;3138;Jianlin Feng
2002;113;580;Hongjun Lu
2002;112;3139;Wei Wang 0011
2002;127;89;Alon Y. Halevy
2002;126;3140;AnHai Doan
2002;125;3141;Ivan Popivanov
2002;124;3142;Torben Bach Pedersen
2002;123;3143;Janne Skyt
2002;122;3144;Yi-Leh Wu
2002;121;449;Christian S. Jensen
2002;120;3145;Simonas Saltenis
2002;137;99;Ramez Elmasri
2002;136;3146;Mutsumi Nakamura
2002;139;965;Prasan Roy
2002;138;3147;Juliana Freire
2002;141;3148;Pratik Mukhopadhyay
2002;140;1966;Jérôme Siméon
2002;143;3149;Gaurav Bhalotia
2002;142;3150;Yannis Papakonstantinou
2002;129;3151;Pradeep Shenoy
2002;128;970;Raghav Kaushik
2002;131;3152;Ehud Gudes
2002;130;3153;Philip Bohannon
2002;133;3154;Yibei Ling
2002;132;1960;Chung-Min Chen
2002;135;385;Erhard Rahm
2002;134;3155;Sergey Melnik
2002;152;626;Milan Petkovic
2002;153;627;Roelof van Zwol
2002;154;624;Henk Ernst Blok
2002;155;628;Willem Jonker
2002;156;629;Peter M. G. Apers
2002;157;199;Menzo Windhouwer
2002;158;196;Martin L. Kersten
2002;159;3156;Vikram Pudi
2002;144;3157;Arvind Hulgeri
2002;145;3158;Charuta Nakhe
2002;146;1542;Soumen Chakrabarti
2002;147;966;S. Sudarshan 0001
2002;148;3159;Yuhui Jin
2002;149;3160;Sichun Xu
2002;150;3161;Stefan Decker
2002;151;3162;Gio Wiederhold
2002;171;3163;Xuqing Tian
2002;170;3164;Mingzhe Gu
2002;169;3165;Haiyan Wang
2002;168;3166;Xiaofeng Meng
2002;175;1193;Piotr Indyk
2002;174;3167;Graham Cormode
2002;173;1817;Nimrod Megiddo
2002;172;3168;Laura M. Haas
2002;163;483;Moshe Shadmon
2002;162;482;Gísli R. Hjaltason
2002;161;480;Brian F. Cooper
2002;160;481;Neal Sample
2002;167;500;Amélie Marian
2002;166;503;Serge Abiteboul
2002;165;502;Gregory Cobena
2002;164;3169;Levy Cohe
2002;186;3170;Pascal Felber
2002;187;456;Minos N. Garofalakis
2002;184;3171;Wee Siong Ng
2002;185;3172;Chee Yong Chan
2002;190;3173;Cheng-Yue Chang
2002;191;829;Ming-Syan Chen
2002;188;1052;Rajeev Rastogi
2002;189;3174;Samuel Madden
2002;178;486;Cyrus Shahabi
2002;179;3175;Shu-Yuen Didi Yao
2002;176;174;S. Muthukrishnan
2002;177;1095;Ashish Goel
2002;182;912;Edward Omiecinski
2002;183;3176;Wai Gen Yee
2002;180;3177;Roger Zimmermann
2002;181;854;Chris Jermaine
2002;205;3178;Lola Olsen
2002;204;3179;Marcelo Areal
2002;207;3180;David Kendig
2002;206;3181;Chris Gokey
2002;201;3182;Srinivasan Sikkupparbathyam
2002;200;3183;Omran A. Bukhres
2002;203;3184;Zina Ben-Miled
2002;202;3185;Kishan Nagendra
2002;197;1019;Bing Liu 0001
2002;196;3186;Aliekber Gürel
2002;199;3187;Hae Don Chon
2002;198;3188;Jing Liu
2002;193;2252;Ada Wai-Chee Fu
2002;192;3189;Eric Ka Ka Ng
2002;195;107;Ambuj K. Singh
2002;194;106;Tamer Kahveci
2002;220;3190;Vassilios S. Verykios
2002;221;3191;Junghoo Cho
2002;222;415;Sridhar Rajagopalan
2002;223;3192;Hakan Hacigümüs
2002;216;3193;Manfred Hauswirth
2002;217;3194;Haifeng Jiang
2002;218;3195;Mohamed G. Elfeky
2002;219;364;Ahmed K. Elmagarmid
2002;212;3196;Wolfgang Hümmer
2002;213;3197;Lutz Schlesinger
2002;214;3198;Dale Skeen
2002;215;3199;Karl Aberer
2002;208;3200;Rosy Cordova
2002;209;3201;Gene Major
2002;210;3202;Janine Savage
2002;211;206;Wolfgang Lehner
2002;239;3203;Murali Mani
2002;238;3204;Dongwon Lee
2002;237;601;Sunita Sarawagi
2002;236;48;Vivek R. Narasayya
2002;235;546;Luis Gravano
2002;234;3205;Nicolas Bruno
2002;233;51;Gautam Das
2002;232;45;Surajit Chaudhuri
2002;231;3206;Sanjay Agrawal
2002;230;3207;Chengyu Sun
2002;229;3208;Neel Sundaresan
2002;228;3209;Michael Gertz
2002;227;3210;Christina Yip Chung
2002;226;3211;Antoni Wolski
2002;225;3212;Balakrishna R. Iyer
2002;224;3213;Sharad Mehrotra
2002;254;3214;Sunil Prabhakar
2002;255;3215;Abdelmounaam Rezgui
2002;252;3216;Ihab F. Ilyas
2002;253;3217;Mirette S. Marzouk
2002;250;3218;J. Guo
2002;251;3219;Moustafa A. Hammad
2002;248;3220;Ann Christine Catlin
2002;249;3221;Jianping Fan
2002;246;3222;Tara M. Madhyastha
2002;247;3223;Walid G. Aref
2002;244;1640;Spiros Papadimitriou
2002;245;25;Christos Faloutsos
2002;242;3224;Mengzhi Wang
2002;243;3225;Ngai Hang Chan
2002;240;3226;Frank Chiu
2002;241;26;Wesley W. Chu
2002;275;3227;Jianjun Chen 0001
2002;274;3228;Stefano Ceri
2002;273;3229;Alessandro Campi
2002;272;3230;Daniele Braga
2002;279;3231;Gunter Saake
2002;278;3232;Kai-Uwe Sattler
2002;277;3233;Eike Schallehn
2002;276;472;David J. DeWitt
2002;283;3234;Matthew Brown
2002;282;271;Derek R. Magee
2002;281;264;Jiri Matas
2002;280;3235;Stepán Obdrzálek
2002;287;245;Majid Mirmehdi
2002;286;258;Barry T. Thomas
2002;285;3236;A. Monadjemi
2002;284;3237;David G. Lowe
2002;258;3238;Yi-Cheng Tu
2002;259;3239;Athena Vakali
2002;256;3240;S. Teoh
2002;257;3241;Evimaria Terzi
2002;262;3242;Vijayalakshmi Atluri
2002;263;2611;Gang Xu
2002;260;3243;Xingquan Zhu
2002;261;3244;Avigdor Gal
2002;266;100;Alfons Kemper
2002;267;90;Donald Kossmann
2002;264;3245;Markus Keidl
2002;265;3246;Alexander Kreutz
2002;270;446;Bernhard Seeger
2002;271;443;Angela Bonifati
2002;268;961;Donghui Zhang
2002;269;403;Vassilis J. Tsotras
2002;305;3247;Raymond Lockton
2002;304;238;Edwin R. Hancock
2002;307;2703;Kwan-Yee Kenneth Wong
2002;306;302;Andrew W. Fitzgibbon
2002;309;282;Roberto Cipolla
2002;308;277;Paulo R. S. Mendonça
2002;311;3248;Antonio Criminisi
2002;310;2540;Philip H. S. Torr
2002;313;3249;Federico Viel
2002;312;3250;Emanuele Trucco
2002;315;3251;Tao Xiang
2002;314;3252;Vito Roberto
2002;317;3253;Maurice Ringer
2002;316;3254;Loong Fah Cheong
2002;319;3255;Alper Yilmaz
2002;318;3256;Joan Lasenby
2002;288;243;Alexander Kadyrov
2002;289;3257;A. Talepbour
2002;290;240;Maria Petrou
2002;291;3258;J. J. Yoon
2002;292;281;Carsten Koch
2002;293;287;Tim J. Ellis
2002;294;226;Timothy F. Cootes
2002;295;3259;Panachit Kittipanya-ngam
2002;296;3260;Maurizio Pilu
2002;297;3261;Francesco Isgrò
2002;298;303;Dimitrios Makris
2002;299;222;Tim Ellis
2002;300;3262;Jean-Yves Guillemaut
2002;301;3263;Alberto S. Aguado
2002;302;348;John Illingworth
2002;303;292;Antonio Robles-Kelly
2002;343;211;Mark S. Nixon
2002;342;3264;Stuart P. Prismall
2002;341;318;Reyer Zwiggelaar
2002;340;3265;David P. Gibson
2002;339;3266;Colin J. Dalton
2002;338;3267;Neill W. Campbell
2002;337;3268;Dennis Parkinson
2002;336;215;Shaogang Gong
2002;351;2738;Frédéric Jurie
2002;350;339;Henrik I. Christensen
2002;349;329;José Santos-Victor
2002;348;338;Marco Zucchelli
2002;347;3269;Eric Fletcher
2002;346;3270;Andrew Hunter
2002;345;3271;Jonathan Owens
2002;344;3272;John N. Carter
2002;326;194;David Tweed
2002;327;220;Andrew Calway
2002;324;3273;Martin Urban
2002;325;256;Tomás Pajdla
2002;322;3274;Patrick Bouthemy
2002;323;3275;Ondrej Chum
2002;320;2405;Mubarak Shah
2002;321;3276;Nathalie Peyrard
2002;334;3277;Teófilo Emídio de Campos
2002;335;290;David W. Murray
2002;332;291;Ben Tordoff
2002;333;3278;Walterio W. Mayol-Cuevas
2002;330;3279;J. Mark Bishop
2002;331;3280;R. Craddock
2002;328;3281;Darren R. Myatt
2002;329;3282;Slawomir J. Nasuto
2002;373;3283;Darby Magruder
2002;372;3284;G. Martinez
2002;375;3285;Anthony Quinn
2002;374;3286;Elena Ranguelova
2002;369;3287;H. Cantzler
2002;368;3288;Yiannis Aloimonos
2002;371;3289;Michel Devy
2002;370;306;Robert B. Fisher
2002;381;3290;Alireza Ahmadyfard
2002;380;331;Etienne Grossmann
2002;383;2396;Jaco Vermaak
2002;382;3291;Abdullah A. Al-Shaher
2002;377;3292;Timothy J. Roberts
2002;376;3293;Václav Hlavác
2002;379;3294;Ian W. Ricketts
2002;378;3295;Stephen J. McKenna
2002;356;3296;Ioannis A. Kakadiaris
2002;357;3297;Emmanuel Papadakis
2002;358;3298;Lixin Shen
2002;359;3299;Donald J. Kouri
2002;352;2739;Michel Dhome
2002;353;3300;A. J. Fitch
2002;354;3301;William J. Christmas
2002;355;267;Josef Kittler
2002;364;344;Graeme A. Jones
2002;365;326;Martin Weber
2002;366;2541;Andrew Blake 0001
2002;367;3302;Marco Carcassoni
2002;360;3303;David K. Hoffman
2002;361;2391;Adrien Bartoli
2002;362;3304;J. R. Renno
2002;363;3305;James Orwell
2002;410;3306;Sébastien Cornou
2002;411;3307;Patrick Sayd
2002;408;2329;Kalle Åström
2002;409;221;Ming Xu
2002;414;3308;Manolis I. A. Lourakis
2002;415;3309;Antonis A. Argyros
2002;412;2543;Charles R. Rosenberg
2002;413;2536;Martial Hebert
2002;402;2790;Michael J. Brooks
2002;403;2793;Wojciech Chojnacki
2002;400;3310;A. Penirschke
2002;401;2795;Anton van den Hengel
2002;406;3311;Baihua Li
2002;407;2328;Magnus Oskarsson
2002;404;2792;Darren Gawley
2002;405;3312;Horst Holstein
2002;395;3313;Paul R. Hill
2002;394;2307;Andrew Zisserman
2002;393;257;Tomás Werner
2002;392;3314;William G. Wee
2002;399;223;Ged McGunnigle
2002;398;216;Mike J. Chantler
2002;397;3315;David R. Bull
2002;396;3316;Cedric Nishan Canagarajah
2002;387;3317;Bernard F. Buxton
2002;386;3318;M. Benjamin Dias
2002;385;2397;Michel Gangnet
2002;384;2394;Patrick Pérez
2002;391;3319;Chia Yung Han
2002;390;3320;Lei He
2002;389;3321;Xun Wang
2002;388;3322;Adriana Olmos
2002;440;3323;Franck Bettinger
2002;441;3324;Daniela Hall
2002;442;3325;Bastian Leibe
2002;443;218;Bernt Schiele
2002;444;3326;E. Noirfalise
2002;445;3327;Jean-Thierry Lapresté
2002;446;274;Neil A. Thacker
2002;447;241;A. J. Lacey
2002;432;3328;M. M. Bayer
2002;433;3329;David G. Mann
2002;434;3330;Philippe Simard
2002;435;3331;Frank P. Ferrie
2002;436;3332;Owen T. Carmichael
2002;437;3333;G. S. Rees
2002;438;3334;W. Andy Wright
2002;439;3335;Pillip Greenway
2002;425;3336;Stephen Marsland
2002;424;237;Carole J. Twining
2002;427;3337;Ian D. Reid 0001
2002;426;3338;Keith Richard Connor
2002;429;3339;Y. A. Hicks
2002;428;272;Stephen Pollard
2002;431;3340;Ralph R. Martin
2002;430;3341;A. David Marshall
2002;417;3342;Andrew J. Stoddart
2002;416;3343;Stelios C. Orphanoudakis
2002;419;3344;Paul L. Rosin
2002;418;3345;Jovisa D. Zunic
2002;421;236;Christopher J. Taylor
2002;420;3346;H. Kang
2002;423;2385;Tom Drummond
2002;422;3347;Georg S. W. Klein
2002;478;190;Adam Bosworth
2002;479;3348;German Shegalov
2002;476;418;Krithi Ramamritham
2002;477;3349;Prashant J. Shenoy
2002;474;3350;Peter Zabback
2002;475;3351;Shetal Shah
2002;472;3352;Axel Mönkeberg
2002;473;3353;Christof Hasse
2002;470;3354;David Scot Taylor
2002;471;3355;Peter Widmayer
2002;468;3356;Vagelis Hristidis
2002;469;434;Jens-Peter Dittrich
2002;466;3357;Alejandro P. Buchmann
2002;467;3358;Werner Kießling
2002;464;3359;Mariano Cilia
2002;465;3360;P. Hasselmayer
2002;463;3361;Philip W. Smith
2002;462;3362;Ambrose E. Ononye
2002;461;3363;Adam Baumberg
2002;460;3364;William A. P. Smith
2002;459;3365;Philip L. Worthington
2002;458;3366;Theodore Vlachos
2002;457;3367;Roberta Piroddi
2002;456;3368;Marie-Odile Berger
2002;455;3369;Gilles Simon
2002;454;3370;Jong Ha Lee
2002;453;3371;Seok-Cheol Kee
2002;452;3372;Wonjun Hwang
2002;451;3373;Hyunwoo Kim
2002;450;3374;Tae-Kyun Kim
2002;449;3375;Kimberly Moravec
2002;448;304;Paul A. Bromiley
2002;508;62;Luc Bouganim
2002;509;383;Philippe Pucheral
2002;510;3376;Laura Bright
2002;511;3377;Louiqa Raschid
2002;504;3378;Anil Nori
2002;505;3379;Shourya Roy
2002;506;3380;Mahesh V. Soundalgekar
2002;507;3381;Roger King
2002;500;3382;Ralf Rantzau
2002;501;3383;Carmen Constantinescu
2002;502;3384;Uwe Heinkel
2002;503;3385;Holger Meinecke
2002;496;3386;Benoît Dageville
2002;497;3387;Mohamed Zaït
2002;498;3388;Tomasz Imielinski
2002;499;3389;B. R. Badrinath
2002;493;3390;Koichi Goto
2002;492;387;Yirong Xu
2002;495;3391;Qiongmao Shen
2002;494;3392;Yahiko Kambayashi
2002;489;3393;Andrew Nierman
2002;488;3394;Ralph Busse
2002;491;3395;Ramakrishnan Srikant
2002;490;397;Rakesh Agrawal
2002;485;429;Florian Waas
2002;484;197;Albrecht Schmidt 0002
2002;487;328;Ioana Manolescu
2002;486;609;Michael J. Carey
2002;481;3396;Simone Santini
2002;480;3397;Samuel Kounev
2002;483;3398;Patricia G. Selinger
2002;482;160;Amarnath Gupta
2002;550;3399;Shaymsunder Gopale
2002;551;3400;Shridhar Shukla
2002;548;3401;Anandi Herlekar
2002;549;3402;Atul Deopujari
2002;546;3403;Suryanarayana M. Sripada
2002;547;50;Mayur Datar
2002;544;3404;Jianyong Wang
2002;545;175;Flip Korn
2002;558;3405;Vibhuti S. Sengar
2002;559;3406;Rohit Ananthakrishna
2002;556;3407;Antara Ghosh
2002;557;3408;Jignashu Parikh
2002;554;3409;Stefan Seltzsam
2002;555;102;Konrad Stocker
2002;552;3410;Kam-yiu Lam
2002;553;3411;Alan Kwan
2002;567;996;Wenfei Fan
2002;566;985;Michael Benedikt
2002;565;567;Martin Strauss
2002;564;548;Yannis Kotidis
2002;563;564;Anna C. Gilbert
2002;562;554;Hans-Arno Jacobsen
2002;561;3412;Haifeng Liu
2002;560;3413;Venkatesh Ganti
2002;575;541;Wen-Syan Li
2002;574;540;K. Selçuk Candan
2002;573;3414;Sugata Ghosal
2002;572;1914;Rahul Gupta
2002;571;3415;T. V. Ashwin
2002;570;3416;Gerhard Köstler
2002;569;583;Aoying Zhou
2002;568;581;Shihui Zheng
2002;516;3417;Xiaoyang Sean Wang
2002;517;3418;Duminda Wijesekera
2002;518;3419;Jack G. Conrad
2002;519;3420;Xi S. Guo
2002;512;3421;Frank Ramsak
2002;513;3422;Steffen Rost
2002;514;3423;Claudio Bettini
2002;515;1895;Sushil Jajodia
2002;524;3424;Ismail Hakki Toroslu
2002;525;3425;Axel Uhl
2002;526;136;Bernhard Zeller
2002;527;459;C. Mohan
2002;520;3426;Peter Jackson
2002;521;3427;Monem Meziou
2002;522;3428;Pinar Senkul
2002;523;3429;Michael Kifer
2002;533;3430;Z. Meral Özsoyoglu
2002;532;3431;Özgür Ulusoy
2002;535;3432;Richard Sidle
2002;534;3433;Themistoklis Palpanas
